subject,trial,condition,group,Fz_N100,FCz_N100,Cz_N100,FC3_N100,FC4_N100,C3_N100,C4_N100,CP3_N100,CP4_N100,AFz_N100,F2_N100
1,73,2,0,-14.00668571,-15.81721905,-15.44881429,-13.98678571,-15.1898619,-16.40127143,-12.77521429,-12.88847143,-12.97050476,-13.03782857,-16.51021905
1,74,2,0,-13.54188571,-15.62670476,-16.46045714,-13.19298571,-8.335385714,-12.84422857,-9.321385714,-14.57149048,-9.67872381,-4.149680952,-11.7876381
1,75,2,0,-22.67321429,-21.55523333,-25.43437143,-18.1389619,-23.85177619,-17.90978095,-21.4420381,-12.32264286,-19.13988095,-16.0020619,-21.02404762
1,76,2,0,-10.31885238,-15.73906667,-16.89211905,-5.57762381,-14.71404286,-0.409338095,-10.70681429,-0.075804762,-5.863919048,-7.680185714,-10.17931429
1,77,2,0,-9.73667619,-11.46969524,-8.141114286,-5.882604762,-9.548938095,1.002947619,-6.775171429,4.338261905,-1.568633333,-9.988685714,-9.804671429
1,78,2,0,-3.324952381,-3.052209524,-5.613342857,-7.617914286,-3.595714286,-9.030380952,-1.800928571,-8.506419048,-5.662504762,0.046057143,-2.266157143
1,79,2,0,-6.040680952,-7.865247619,-11.17722381,-11.33606667,-0.5057,-13.04315714,-0.662895238,-14.86420476,-3.247114286,-4.903066667,-7.584933333
1,80,2,0,11.51377143,7.345514286,1.573357143,12.04836667,7.323761905,9.604704762,3.510619048,5.168395238,3.340985714,11.03516667,6.991504762
1,81,2,0,-5.621114286,-5.058228571,-5.013633333,-4.934433333,-1.250633333,-10.67110952,-3.944795238,-14.37875714,-6.417928571,-4.3154,-3.339714286
1,82,2,0,1.109657143,-0.4584,-1.759766667,2.718380952,-5.415690476,2.023704762,-6.165180952,-1.836509524,-4.882390476,-2.944519048,-5.496661905
1,83,2,0,2.295,0.160938095,1.235871429,-0.123747619,-4.346690476,-5.402733333,-5.259771429,0.333619048,-2.078542857,-1.624214286,-1.005657143
1,84,2,0,-11.61884286,-10.22387619,-4.558371429,-4.306890476,-11.0076,-5.187038095,-7.2385,-4.646819048,-7.528038095,-9.456657143,-12.34791429
1,85,2,0,-3.833347619,-6.278742857,-6.439228571,-9.362257143,-2.1433,-5.998942857,0.536419048,-2.546480952,-0.261457143,-2.799790476,-4.51997619
1,86,2,0,6.795838095,5.38212381,-0.242857143,-4.935738095,5.03427619,-3.252633333,0.127871429,-4.877142857,-5.938657143,7.646733333,7.468085714
1,87,2,0,-25.15807619,-26.59576667,-26.7056,-22.64029524,-18.60539048,-23.18779048,-15.84203333,-21.50254286,-16.07541429,-24.26841905,-25.31893333
1,88,2,0,-10.67148571,-12.36470952,-16.01051905,-13.23404286,-12.70618095,-14.40474762,-14.10399048,-22.39049524,-18.90143333,-8.634752381,-12.87319524
1,89,2,0,14.13371905,16.43597143,19.778,12.61614286,5.279490476,6.387157143,8.073438095,12.09042381,12.00001905,13.30458095,10.68065714
1,90,2,0,0.194028571,-1.810428571,-2.945261905,-5.36742381,-5.3945,-5.2798,-9.081733333,-2.813390476,-11.20758095,3.614914286,-0.635609524
1,91,2,0,-16.20585238,-19.8459619,-16.14991905,-15.36526667,-17.00775714,-12.6314,-14.26126667,-9.843533333,-12.51712857,-14.18599048,-18.55419524
1,92,2,0,-8.606371429,-6.786209524,-7.724528571,-3.491085714,-2.72202381,-8.382204762,-1.883157143,-7.11192381,-2.229742857,-5.059790476,-6.507314286
1,93,2,0,-3.293842857,1.334828571,1.403280952,-2.369509524,-6.17852381,-0.738114286,-7.748352381,-6.985685714,-6.498738095,-1.62707619,-1.912557143
1,94,2,0,-9.884885714,-10.29428095,-10.42325714,-3.204533333,-3.9749,-4.682433333,-2.335747619,-15.52666667,-3.13567619,-4.56742381,-4.336095238
1,95,2,0,-20.40966667,-21.52249524,-23.68397143,-20.24160952,-19.46563333,-24.60920952,-19.28033333,-22.22708571,-19.66655714,-16.66161429,-17.60622381
1,96,2,0,-6.442633333,-9.005742857,-14.4766619,-9.244809524,-8.801,-4.064452381,-10.31590952,-9.137814286,-11.73744762,-4.832409524,-3.769342857
1,97,2,0,5.416995238,3.036361905,4.954280952,3.500480952,2.585952381,7.42802381,2.717628571,12.97657143,6.963304762,1.473942857,0.726866667
1,98,2,0,2.143561905,5.511633333,1.44512381,0.531985714,-0.400595238,-1.336933333,-2.606914286,0.178133333,-5.779909524,7.834014286,1.221485714
1,2,3,0,7.927461905,10.19172381,14.23821905,6.325542857,9.125038095,6.551528571,8.492952381,3.189104762,6.345057143,5.724485714,8.45977619
1,3,3,0,1.52572381,3.350157143,4.831109524,5.704061905,1.612809524,4.315371429,2.633157143,-3.105952381,0.145895238,3.263104762,1.579085714
1,4,3,0,8.472619048,12.20240476,15.03467143,6.784304762,12.99859048,6.40512381,12.20751429,7.003909524,10.43827143,9.342338095,9.4842
1,5,3,0,6.251104762,11.98854762,18.58734286,13.1163381,8.82037619,12.93641905,13.4517381,15.86362381,12.711,6.994971429,8.245142857
1,6,3,0,4.445528571,1.646409524,-2.3574,6.164052381,-2.160619048,1.599309524,-5.571371429,1.012347619,-6.457757143,-4.461609524,-2.021242857
1,7,3,0,1.720247619,0.753138095,2.76477619,-0.042847619,3.7392,-0.610028571,4.53612381,1.817061905,3.933504762,3.452414286,3.908642857
1,8,3,0,-4.061528571,-5.716195238,-8.32312381,-2.957109524,-7.120652381,-4.070542857,-6.590885714,-1.491,-5.7167,-2.894685714,-5.971314286
1,9,3,0,5.132795238,5.039795238,8.24112381,6.452661905,7.01397619,3.5283,7.19217619,4.883642857,7.636347619,3.416285714,4.5748
1,10,3,0,0.083866667,0.03547619,0.798009524,-2.412928571,-2.835866667,1.826395238,-2.489719048,-3.747085714,-3.5807,-3.824942857,0.082590476
1,12,3,0,11.66096667,12.73245714,13.32248571,9.178480952,14.23683333,10.54129524,13.37194286,9.941880952,12.26345714,8.0335,11.88528095
1,13,3,0,-0.296004762,-3.840742857,-3.066704762,-3.977671429,0.365671429,-0.095904762,-3.190214286,4.488095238,-1.261457143,-2.743395238,0.529304762
1,14,3,0,-15.94635714,-18.30904286,-20.38025238,-13.78751429,-18.00997143,-9.105738095,-14.64918571,-5.022038095,-17.63142857,-11.83807143,-12.40715238
1,15,3,0,-1.651766667,-1.841066667,4.292338095,-8.26637619,7.5611,-3.057228571,8.141309524,-4.318666667,6.831495238,-5.781509524,-5.758638095
1,16,3,0,3.084428571,3.4074,6.269880952,1.537052381,0.491157143,4.1025,3.520847619,3.693,5.033509524,3.069538095,0.553428571
1,17,3,0,2.307080952,0.811161905,2.794085714,-3.127804762,2.63657619,-2.100514286,3.176419048,-1.417504762,6.031480952,-0.153114286,2.360890476
1,18,3,0,8.189190476,9.413271429,10.21962857,6.732109524,10.55354286,9.4551,10.63767619,7.3699,8.257019048,9.716371429,7.5612
1,19,3,0,-1.370152381,0.716595238,4.54232381,-1.24007619,3.458185714,4.74737619,5.881157143,3.711071429,6.321214286,-3.369928571,0.018352381
1,20,3,0,-5.663485714,-7.669190476,-8.812971429,-7.203661905,-3.645990476,-3.69647619,-4.826490476,-8.33487619,-6.138147619,-4.816819048,-7.538380952
1,21,3,0,7.733047619,8.488371429,7.181333333,12.14260952,9.428809524,12.01697143,8.354519048,10.77165714,8.097104762,8.147033333,12.81195714
1,22,3,0,12.61952381,17.06994762,22.70849048,13.26924762,13.49355238,20.18988095,14.16017143,20.33360952,15.00574286,11.60590952,12.09888571
1,23,3,0,-0.7673,-0.319490476,0.453014286,-2.365661905,2.935114286,-0.477604762,3.878404762,-1.888885714,4.03157619,-3.458490476,-3.217733333
1,24,3,0,-10.98374762,-13.53693333,-16.98202381,-0.710480952,-14.46339524,-9.258652381,-13.68533333,-5.283514286,-14.60475714,-1.597247619,-13.48969524
1,25,3,0,-6.792542857,-5.311919048,-2.701509524,-7.454542857,-6.474842857,-5.694638095,-4.140733333,-7.527638095,-6.932690476,-4.009914286,-5.693009524
1,26,3,0,18.7637619,19.53354762,19.23611905,18.0135,16.71420952,15.19865238,13.3713,10.10411429,14.37792381,14.39710952,17.44474286
1,27,3,0,-0.448042857,-1.291366667,-3.623271429,2.1716,-0.82992381,-5.721166667,-5.672628571,-8.42902381,-5.978514286,0.105380952,-4.077004762
1,29,3,0,4.694642857,5.973942857,6.848704762,-0.769919048,6.148480952,-2.248685714,4.830128571,-2.173185714,4.683161905,4.074009524,8.159380952
1,30,3,0,-7.55437619,-9.490361905,-11.09076667,-6.921828571,-10.88584286,-6.370519048,-12.95802381,-4.542471429,-15.25044762,-4.714952381,-9.086319048
1,31,3,0,7.189619048,9.40832381,7.782433333,10.51272857,12.51651429,11.70644286,15.03565714,11.72841905,12.83406667,6.117352381,10.12487143
1,32,3,0,-2.287204762,-5.834604762,-9.689366667,4.962666667,-10.60651429,-8.8267,-13.6594,-6.642714286,-17.51972857,-4.562804762,-6.601090476
1,33,3,0,10.40504762,11.42029048,9.189147619,3.821771429,6.825171429,1.465514286,3.140904762,0.190861905,1.732214286,9.017747619,10.82012857
1,34,3,0,6.577614286,7.931495238,8.228066667,1.083790476,4.992328571,6.822966667,0.022690476,1.307333333,1.655338095,4.317871429,5.119461905
1,35,3,0,5.099214286,4.398652381,2.1134,2.418766667,2.786614286,3.353680952,2.833295238,6.12677619,0.142971429,1.627980952,2.023980952
1,36,3,0,-2.723138095,-3.453380952,-1.53257619,-0.577057143,-4.687828571,2.804495238,-1.112019048,8.4022,-1.390471429,-1.006990476,-4.601133333
1,37,3,0,-10.24342381,-11.07590952,-10.24041429,-10.28489524,-5.859966667,-5.4292,-5.172319048,-4.920142857,-5.246280952,-9.71207619,-7.510528571
1,38,3,0,10.3445619,13.22007143,11.6082,6.12317619,8.975266667,7.79507619,5.236209524,8.086195238,2.571980952,5.156752381,10.8603
1,39,3,0,1.200047619,2.574733333,-0.233980952,5.41082381,3.837428571,4.161161905,4.091971429,2.516814286,-0.093195238,1.2966,6.412680952
1,40,3,0,9.592904762,9.13337619,6.714471429,13.19795714,6.709104762,10.16477619,1.840695238,3.426019048,1.981652381,7.825714286,8.106142857
1,41,3,0,0.47022381,0.273990476,-2.281014286,6.896490476,-2.346819048,8.752519048,-2.670719048,5.191519048,-2.337738095,3.744728571,0.194204762
1,42,3,0,-9.262852381,-8.921233333,-8.591104762,-10.07531905,-4.636295238,-4.095004762,-1.832338095,-8.659895238,-6.046857143,-9.388219048,-6.515795238
1,43,3,0,-0.881695238,-1.993552381,-0.074014286,-1.203190476,-1.497257143,0.510604762,-1.749438095,0.142528571,-3.827680952,2.517457143,-2.918333333
1,44,3,0,-10.53270476,-11.2507619,-7.209014286,-11.42021429,-8.081366667,-6.251490476,-7.20452381,-7.845495238,-2.0171,-8.414190476,-13.87008571
1,45,3,0,-8.691604762,-7.4881,-0.490590476,-6.056480952,-9.247357143,-2.912828571,-8.724180952,-0.345009524,-3.614485714,-7.320857143,-10.09684286
1,46,3,0,17.57609524,18.7819381,16.76001905,18.44489524,11.97219524,14.64611429,11.31625238,13.62822381,12.44753333,14.57005714,16.0353
1,47,3,0,-11.43012857,-8.178409524,-4.686761905,-1.395019048,-8.813404762,-0.681609524,-4.293204762,3.302409524,0.247552381,-6.396057143,-10.99148095
1,48,3,0,-6.320390476,-6.468357143,-4.834842857,-6.933442857,-8.028428571,-2.661185714,-5.622695238,0.583085714,-4.171190476,-5.295814286,-8.591609524
1,49,3,0,-2.202309524,1.307719048,6.808419048,-5.129095238,7.101585714,1.828042857,4.84272381,7.062638095,5.421157143,-7.86817619,0.086280952
1,50,3,0,-2.318904762,-5.674119048,-3.274352381,-1.8171,-3.061142857,-0.422295238,-2.401657143,-1.04767619,-3.237585714,6.877690476,-3.891257143
1,51,3,0,-10.63451429,-14.42169048,-9.299895238,-10.29652857,-10.5430381,-6.450542857,-12.10641429,0.84602381,-9.181171429,-9.665614286,-8.679409524
1,52,3,0,2.376390476,5.2695,2.603809524,2.822438095,6.643309524,-0.732561905,7.38657619,0.726257143,5.32657619,1.122909524,4.685295238
1,53,3,0,0.326361905,0.189280952,4.73702381,0.559704762,8.137495238,9.040319048,11.67715238,9.619933333,13.86398095,-1.028138095,0.867957143
1,54,3,0,-8.515804762,-10.79105238,-11.62896667,-2.403847619,-6.297280952,-2.535719048,-6.635190476,-4.055528571,-7.965766667,-11.26142381,-9.659933333
1,55,3,0,-3.219766667,-2.472866667,-7.303661905,-9.664928571,-2.165847619,-5.726457143,-7.153890476,-5.3509,-11.00081905,-2.554071429,-3.935638095
1,56,3,0,0.500542857,-1.133309524,-3.115247619,1.009595238,0.747214286,0.813161905,0.823352381,3.189852381,-3.091938095,-1.023547619,0.13942381
1,57,3,0,-4.502128571,-3.4689,3.424152381,1.558471429,-4.831933333,1.438509524,-0.474666667,0.01637619,2.084885714,-3.177604762,-3.229195238
1,58,3,0,7.390642857,11.76136667,12.19,6.349842857,8.084766667,12.37215714,5.275528571,7.277642857,8.522733333,5.445590476,8.437390476
1,59,3,0,5.504404762,5.38552381,10.05382857,3.963452381,7.824095238,11.3178,6.930266667,13.83207619,9.997328571,4.306909524,11.26230476
1,60,3,0,-5.320133333,-2.522795238,-0.478657143,-4.460304762,-3.4833,-2.287995238,-0.17412381,-0.68787619,-0.731680952,-6.725157143,-3.082595238
1,61,3,0,-4.161371429,-5.54577619,-11.68951429,-2.826519048,-6.446285714,-6.679642857,-6.091366667,-7.542442857,-5.095166667,-4.087938095,-8.077028571
1,62,3,0,12.60344762,13.45520952,11.86257143,9.79037619,15.91520476,9.132257143,11.94730952,11.90779524,8.427433333,10.17054762,6.605438095
1,63,3,0,-7.109357143,-8.433252381,-10.52202381,-4.412585714,-6.602928571,-0.69802381,-5.331842857,2.615619048,-6.287790476,-5.304766667,-6.662185714
1,64,3,0,-1.582680952,3.349319048,7.834866667,-8.399604762,7.872252381,-5.353957143,6.376180952,9.676485714,7.899347619,-1.414761905,4.801857143
1,65,3,0,-13.3882,-16.74675714,-14.2642381,-14.10571905,-17.94640476,-13.23761429,-13.41088571,-11.36850952,-12.10230476,-11.9704619,-16.33389048
1,66,3,0,-22.65217619,-19.14723333,-15.87570476,-14.97543333,-15.3226381,-17.2248381,-13.54360952,-9.406990476,-13.06885238,-16.19357143,-17.927
1,67,3,0,-8.870804762,-4.18547619,-1.715161905,-10.07857143,-10.12263333,-11.1227619,-6.584266667,-6.415747619,-7.27452381,-9.9371,-9.778461905
1,68,3,0,9.432385714,15.29978571,19.62223333,9.521419048,22.59197619,12.80937143,24.74033333,16.66787619,25.00524762,4.45387619,10.77458571
1,69,3,0,15.10475714,10.18157619,13.70390476,20.63564286,7.67712381,16.8387619,8.228380952,13.13052857,6.306742857,9.181038095,8.93072381
1,70,3,0,-13.22662857,-14.51683333,-17.84051429,-13.73925238,-7.903761905,-15.39489524,-13.41487619,-15.93545714,-17.12208095,-8.034680952,-10.08437143
1,71,3,0,13.83302857,14.26882857,16.02553333,10.72428571,15.95679048,12.26115714,14.93531429,9.407138095,12.72880476,6.734480952,12.14389524
1,72,3,0,-2.215104762,-3.749257143,-8.209071429,-3.73517619,-12.20299048,-9.693019048,-17.12602857,-10.0504381,-14.98493333,-3.32087619,-7.319566667
1,73,3,0,-5.243114286,-6.731628571,-5.066833333,-9.184638095,-5.9614,-8.987166667,-3.238680952,-3.791866667,1.43867619,-5.162295238,-6.840480952
1,74,3,0,4.127057143,7.377904762,8.886204762,-1.01777619,5.3591,5.109590476,7.356009524,3.065657143,6.021357143,3.215204762,7.392638095
1,75,3,0,2.10867619,3.514214286,1.679766667,-1.509404762,7.305842857,0.038704762,5.697061905,-2.212195238,4.701947619,-1.7165,-2.177066667
1,76,3,0,15.33135238,15.92242381,15.63144286,16.33505238,15.54198095,16.90419524,14.27078571,17.6348381,12.06720952,10.58241905,13.11969048
1,77,3,0,-10.63089524,-11.05854762,-14.26124762,-11.7994619,-11.44755714,-13.06500952,-12.70327619,-10.66226667,-12.36000952,-8.918519048,-11.64520952
1,78,3,0,6.430304762,1.253271429,2.55227619,0.833552381,-1.231890476,2.911519048,0.008419048,-0.465938095,0.108380952,3.908271429,3.286909524
1,79,3,0,-8.527009524,-10.6110619,-10.15885238,-1.653519048,-16.30532381,-1.873190476,-16.96428571,-5.315685714,-15.32635238,-2.083504762,-15.26108095
1,80,3,0,20.07084286,21.75795714,16.78045714,18.58682381,17.57053333,17.12228095,13.63139048,11.03365714,11.09618095,14.28748095,20.93217619
1,81,3,0,0.92137619,-3.10312381,-7.361747619,0.673047619,-3.788261905,-6.7202,-6.113190476,1.029166667,-3.774719048,0.496633333,-0.74267619
1,82,3,0,1.811861905,3.46262381,7.102161905,-2.474942857,3.990395238,-4.761328571,2.382342857,0.944528571,2.782680952,0.470814286,0.332042857
1,83,3,0,5.99222381,11.25962381,13.9975,9.390704762,8.669766667,17.37918571,10.56560476,16.35782381,11.8788381,8.282095238,6.912509524
1,84,3,0,-4.148328571,-4.429442857,-3.193733333,-4.108933333,-0.414461905,-3.22882381,-2.405304762,-7.726166667,-3.16222381,-4.418042857,-1.385490476
1,85,3,0,1.650385714,-1.455590476,-5.216747619,0.630814286,3.567642857,-4.864852381,-0.733538095,-5.648352381,-2.789942857,2.839914286,-1.5909
1,86,3,0,3.245647619,3.102771429,8.002695238,7.602333333,9.655057143,3.916114286,6.64112381,16.17511429,6.202990476,0.653895238,2.915366667
1,87,3,0,8.544280952,10.03624762,6.905266667,8.375504762,6.301880952,2.462214286,7.23932381,3.596880952,4.507666667,6.389471429,10.1378381
1,88,3,0,0.814828571,-0.365371429,-0.247428571,-1.310071429,-2.638066667,1.416680952,-2.204733333,1.92742381,-1.912166667,2.511338095,2.098009524
1,89,3,0,22.92581905,24.92832857,20.54107619,22.3410619,19.7165619,22.04630952,14.76390476,20.11135714,13.86415238,19.86302381,21.29202857
1,90,3,0,19.25355714,19.929,18.51759048,20.23096667,19.13240476,10.05278571,9.292719048,5.380147619,8.336090476,17.22964286,17.93144762
1,91,3,0,7.169590476,10.70776667,6.783090476,10.3113,9.252266667,10.44329524,9.945271429,8.229842857,7.406328571,6.787957143,10.6333
1,92,3,0,0.89737619,0.65172381,-0.955809524,5.049819048,0.207795238,-3.147685714,-1.614861905,-1.923057143,-3.696680952,-1.476361905,-0.34192381
1,93,3,0,-3.355214286,-0.221438095,-3.289871429,-4.450109524,4.511404762,-3.70357619,-0.279357143,3.858933333,-1.743814286,-1.083880952,2.047071429
1,94,3,0,5.838466667,13.32331429,20.73765238,9.629890476,11.19407143,10.48959048,10.16077619,15.39234286,15.44710952,9.661533333,13.5106381
1,95,3,0,-16.8649619,-15.31569524,-12.56850476,-19.63231905,-8.496833333,-21.97211429,-10.05566667,-21.24904286,-6.179628571,-12.64308095,-11.38512381
1,96,3,0,-0.955747619,-2.924114286,-2.757971429,-14.39439048,-1.476357143,-11.92114286,-0.42177619,-9.884490476,-2.169261905,-2.739595238,-3.510942857
1,97,3,0,-1.014357143,-4.41252381,-4.1644,6.108028571,-5.331828571,-1.212585714,-6.221809524,-7.478480952,-8.185380952,-1.204595238,-1.332457143
1,99,3,0,3.18637619,3.525290476,3.335704762,-0.488328571,1.34937619,1.003504762,-1.118647619,-0.540433333,0.7756,-1.21652381,2.320709524
2,1,1,0,-7.245366667,-7.59482381,-6.804166667,-11.66767619,-13.15049524,-6.688271429,0.35112381,-3.080338095,-3.075709524,-0.629619048,-8.417461905
2,2,1,0,7.971642857,8.736328571,6.487909524,5.172804762,6.030652381,4.524719048,8.056647619,5.7106,5.521690476,11.06925238,10.0876
2,3,1,0,-0.219404762,-0.50177619,-0.80822381,6.207857143,-5.528642857,6.206880952,-1.033,5.991880952,1.554842857,0.839338095,-1.035061905
2,4,1,0,-7.266533333,-7.751628571,-5.762585714,-2.600680952,-4.665447619,-2.929195238,-3.514371429,-2.06517619,-2.553071429,-3.967,-7.806328571
2,5,1,0,-5.447919048,-7.431871429,-4.702771429,-8.018771429,-9.071438095,-3.808561905,-3.312390476,-0.969452381,-5.5714,-4.486980952,-6.474938095
2,6,1,0,-1.505114286,-1.585742857,-0.13947619,-4.706033333,-4.899928571,-5.197619048,-2.420919048,-4.301680952,-2.981357143,-4.23847619,-1.225971429
2,7,1,0,7.027804762,5.16022381,9.769509524,5.315804762,11.86998095,7.914714286,3.165404762,8.811380952,5.681066667,3.197909524,4.416409524
2,8,1,0,-5.562214286,-4.43022381,-5.535404762,1.972457143,-9.601042857,2.057609524,-4.920795238,1.239461905,-2.182066667,-6.43137619,-3.883938095
2,9,1,0,-5.621104762,-5.53992381,-5.414647619,-3.46307619,-3.837214286,-3.813404762,-3.137485714,-2.477438095,-7.521542857,-3.430471429,-3.806690476
2,10,1,0,-0.576633333,0.392314286,-2.575114286,2.307933333,-11.14115238,2.267852381,1.034342857,-1.54462381,4.620952381,0.94967619,-0.476190476
2,11,1,0,8.828009524,10.61154286,7.61067619,9.938219048,8.361061905,8.6707,7.021142857,3.995842857,8.830366667,13.32300952,9.263342857
2,12,1,0,-2.94762381,-4.16222381,-5.919338095,-1.6773,1.885938095,1.215719048,-7.160638095,-0.312614286,-3.472685714,-2.377428571,-4.813042857
2,13,1,0,-8.691571429,-8.294819048,-5.865547619,-6.206633333,-10.19616667,-4.904833333,-10.58101429,-4.884095238,-4.825414286,-5.065042857,-9.688090476
2,14,1,0,-1.664290476,-3.063457143,-0.592671429,-3.937,-3.280509524,-1.502747619,-2.220033333,0.65892381,-1.732947619,-4.63527619,-2.229414286
2,15,1,0,-2.015238095,-2.985195238,-1.282409524,-3.999266667,7.375757143,-1.959938095,-2.013114286,1.782671429,-1.9218,-3.467195238,-3.514414286
2,16,1,0,1.83017619,1.859604762,2.8511,-0.335133333,-1.073304762,1.850947619,-0.095995238,3.022542857,1.692104762,-1.697566667,-0.458328571
2,17,1,0,-1.116871429,-3.115447619,-3.254938095,-0.780890476,-4.622509524,0.04747619,-3.805342857,1.4924,-2.934166667,-1.89957619,-3.463490476
2,18,1,0,-5.095890476,-4.336719048,-0.858009524,-1.494795238,-4.026014286,-3.233485714,-2.69462381,-4.706361905,-2.549514286,1.357138095,-4.172419048
2,19,1,0,11.60228095,14.66479048,12.99939048,13.16441905,10.79244286,12.85275714,10.34426667,10.65418571,12.96154762,9.2456,10.46966667
2,20,1,0,9.182642857,7.807242857,7.095447619,9.001185714,10.86120952,8.0906,9.376666667,7.9078,11.7647381,10.02592381,10.80860952
